target,post,postID,post_time,author,comment_time,comment
katyperry,🌹 are redViolets are blueI’ve got two pairsOf tuxedo shoes 🙃💁🏼‍♀#ShoesdayTuesday@katyperrycollections,45,2020-03-03T19:41:09.000Z,itsfelipemelo,2020-03-03T19:41:59.000Z,QUE SUSTO INFERNO ACHEI QUE FOSSE VC VESTIDA DE NOIVA ENFIA O SAPATO NO RABO
katyperry,🌹 are redViolets are blueI’ve got two pairsOf tuxedo shoes 🙃💁🏼‍♀#ShoesdayTuesday@katyperrycollections,45,2020-03-03T19:41:09.000Z,theofficialsajjad,2020-03-03T19:41:40.000Z,Everyone who follows me RIGHT  NOW gets a follow Back
katyperry,🌹 are redViolets are blueI’ve got two pairsOf tuxedo shoes 🙃💁🏼‍♀#ShoesdayTuesday@katyperrycollections,45,2020-03-03T19:41:09.000Z,fashionation.wear,2020-03-03T19:41:52.000Z,Hey guys🖐🏽 I hope this get seen. I‘m a 17 year old boy from Europe🌍 try to spread my fashion trends so if y‘all could like this comment so more people could notice it and give me feedback👍🏼 that would mean the world for me💜I hope y‘all having a great day.❤️☀️❤️
katyperry,🌹 are redViolets are blueI’ve got two pairsOf tuxedo shoes 🙃💁🏼‍♀#ShoesdayTuesday@katyperrycollections,45,2020-03-03T19:41:09.000Z,ramoncesaaar,2020-03-03T19:42:36.000Z,QUE SUSTO BUCETA
katyperry,🌹 are redViolets are blueI’ve got two pairsOf tuxedo shoes 🙃💁🏼‍♀#ShoesdayTuesday@katyperrycollections,45,2020-03-03T19:41:09.000Z,carloshudson_,2020-03-03T19:43:38.000Z,"chica, anuncia la canción que vas a sacar mañana y déjate de zapatitos"
katyperry,🌹 are redViolets are blueI’ve got two pairsOf tuxedo shoes 🙃💁🏼‍♀#ShoesdayTuesday@katyperrycollections,45,2020-03-03T19:41:09.000Z,sro_rennan,2020-03-03T19:42:43.000Z,WHERE IS THE NEW SINGLE?
katyperry,🌹 are redViolets are blueI’ve got two pairsOf tuxedo shoes 🙃💁🏼‍♀#ShoesdayTuesday@katyperrycollections,45,2020-03-03T19:41:09.000Z,katys.kleiner.waschlappen,2020-03-03T19:45:01.000Z,Never Worn White? 😏🌚
katyperry,🌹 are redViolets are blueI’ve got two pairsOf tuxedo shoes 🙃💁🏼‍♀#ShoesdayTuesday@katyperrycollections,45,2020-03-03T19:41:09.000Z,rihftperry,2020-03-03T19:42:51.000Z,These shoes look more chic than I will ever be
katyperry,🌹 are redViolets are blueI’ve got two pairsOf tuxedo shoes 🙃💁🏼‍♀#ShoesdayTuesday@katyperrycollections,45,2020-03-03T19:41:09.000Z,amethystsevic,2020-03-03T19:42:09.000Z,NEVER WORN WHITE IS COMING
katyperry,🌹 are redViolets are blueI’ve got two pairsOf tuxedo shoes 🙃💁🏼‍♀#ShoesdayTuesday@katyperrycollections,45,2020-03-03T19:41:09.000Z,hknsrkc,2020-03-03T19:42:25.000Z,kpcollections account: am i joke to you
katyperry,🌹 are redViolets are blueI’ve got two pairsOf tuxedo shoes 🙃💁🏼‍♀#ShoesdayTuesday@katyperrycollections,45,2020-03-03T19:41:09.000Z,lozbru,2020-03-03T19:42:30.000Z,Vamo filha
katyperry,"🍿 POP 🍿 on the 📺 - #AmericanIdol is on West Coast, and I’m live Tweeting with you ❤",46,2020-03-02T03:59:03.000Z,americanidol,2020-03-02T04:31:38.000Z,We don’t like this... we LOVE it! 🙌
katyperry,"🍿 POP 🍿 on the 📺 - #AmericanIdol is on West Coast, and I’m live Tweeting with you ❤",46,2020-03-02T03:59:03.000Z,sweetbabyjamie,2020-03-02T05:47:05.000Z,Duh. Ready for episode 3.
katyperry,"🍿 POP 🍿 on the 📺 - #AmericanIdol is on West Coast, and I’m live Tweeting with you ❤",46,2020-03-02T03:59:03.000Z,lavenderblossom.xo,2020-03-02T03:59:51.000Z,relase music or I die
katyperry,"🍿 POP 🍿 on the 📺 - #AmericanIdol is on West Coast, and I’m live Tweeting with you ❤",46,2020-03-02T03:59:03.000Z,juanpackinski,2020-03-02T04:00:00.000Z,New music is coming?
katyperry,"🍿 POP 🍿 on the 📺 - #AmericanIdol is on West Coast, and I’m live Tweeting with you ❤",46,2020-03-02T03:59:03.000Z,vhpbrk,2020-03-02T03:59:48.000Z,WHERE'S KP5
katyperry,"🍿 POP 🍿 on the 📺 - #AmericanIdol is on West Coast, and I’m live Tweeting with you ❤",46,2020-03-02T03:59:03.000Z,iboux2,2020-03-02T03:59:39.000Z,CEO of making dreams come true
katyperry,"🍿 POP 🍿 on the 📺 - #AmericanIdol is on West Coast, and I’m live Tweeting with you ❤",46,2020-03-02T03:59:03.000Z,katycats_mn,2020-03-02T04:00:02.000Z,Smile!!
katyperry,"🍿 POP 🍿 on the 📺 - #AmericanIdol is on West Coast, and I’m live Tweeting with you ❤",46,2020-03-02T03:59:03.000Z,soybenja,2020-03-02T03:59:46.000Z,Popcorn queen
katyperry,"🍿 POP 🍿 on the 📺 - #AmericanIdol is on West Coast, and I’m live Tweeting with you ❤",46,2020-03-02T03:59:03.000Z,mattheusperry,2020-03-02T04:00:04.000Z,New single please
